Customer ID,Name,Surname,Gender,Age,Province,Job Classification,Date Joined,Balance,Cluster
100002199,Leah,Sutherland,Female,31,England,Other,23.Sep.15,73990.81,3
100002200,Phil,Davies,Male,27,England,White Collar,23.Sep.15,33355.25,1
100002201,Phil,Ross,Male,40,England,White Collar,23.Sep.15,37713.23,1
200002202,Jonathan,Baker,Male,49,Scotland,Blue Collar,23.Sep.15,20409.28,0
200002203,Warren,Gray,Male,43,Scotland,Blue Collar,23.Sep.15,33132.45,0
200002204,Joan,Howard,Female,44,Scotland,White Collar,23.Sep.15,36903.95,0
200002205,Michelle,Lyman,Female,47,Scotland,White Collar,23.Sep.15,29046.07,0
200002206,Kylie,Dowd,Female,55,Scotland,Other,23.Sep.15,77113.36,2
200002207,William,Forsyth,Male,54,Scotland,Blue Collar,23.Sep.15,76439.52,2
200002208,Nicholas,Graham,Male,56,Scotland,Blue Collar,23.Sep.15,10642.44,0
300002209,Jasmine,Henderson,Female,29,Wales,Blue Collar,23.Sep.15,7614.4,1
300002210,Steven,Burgess,Male,33,Wales,White Collar,23.Sep.15,44605.53,1
400002211,Amy,Graham,Female,27,Northern Ireland,Other,23.Sep.15,37985.87,1
400002212,Lily,Rees,Female,24,Northern Ireland,Other,23.Sep.15,66857.45,3
400002213,Claire,Martin,Female,27,Northern Ireland,Other,23.Sep.15,65095.97,3
100002214,Adrian,Hudson,Male,40,England,Other,24.Sep.15,15634.04,1
100002215,Harry,Lee,Male,33,England,White Collar,24.Sep.15,61877.87,3
100002216,Austin,McGrath,Male,40,England,White Collar,24.Sep.15,25921.92,1
100002217,Jason,Parr,Male,41,England,White Collar,24.Sep.15,26828.16,0
100002218,Jasmine,Turner,Female,29,England,White Collar,24.Sep.15,119118.39,3
100002219,Victoria,Underwood,Female,37,England,Blue Collar,24.Sep.15,54692.79,3
100002220,Dominic,Kerr,Male,26,England,White Collar,24.Sep.15,29265.97,1
100002221,Joseph,Lee,Male,37,England,White Collar,24.Sep.15,12160.79,1
100002222,Ava,Walsh,Female,46,England,White Collar,24.Sep.15,59642.17,2
100002223,Harry,Clarkson,Male,48,England,White Collar,24.Sep.15,53270.72,2
100002224,Megan,Hardacre,Female,39,England,White Collar,24.Sep.15,19383.54,1
100002225,Sarah,Morrison,Female,37,England,White Collar,24.Sep.15,14610.17,1
100002226,Chloe,Young,Female,31,England,White Collar,24.Sep.15,47381.87,1
100002227,Jason,Thomson,Male,46,England,White Collar,24.Sep.15,29407.63,0
100002228,Katherine,Marshall,Female,34,England,White Collar,24.Sep.15,41588.81,1
100002229,Alan,Buckland,Male,37,England,Blue Collar,24.Sep.15,30147.28,1
100002230,Mary,Hart,Female,22,England,White Collar,24.Sep.15,32946.72,1
100002231,Una,Paterson,Female,32,England,White Collar,24.Sep.15,37281.32,1
100002232,Sonia,Roberts,Female,33,England,Other,24.Sep.15,36709.9,1
100002233,Elizabeth,Cameron,Female,31,England,Blue Collar,24.Sep.15,63449.29,3
100002234,Heather,Hughes,Female,20,England,White Collar,24.Sep.15,17321.01,1
100002235,Dan,Gill,Male,40,England,White Collar,24.Sep.15,25417.31,1
100002236,Andrea,Rampling,Female,42,England,White Collar,24.Sep.15,17631.94,0
100002237,Sebastian,May,Male,36,England,White Collar,24.Sep.15,39028.74,1
100002238,Andrew,MacLeod,Male,34,England,White Collar,24.Sep.15,9197.04,1
100002239,Adam,Parsons,Male,34,England,White Collar,24.Sep.15,48947.83,1
100002240,Bernadette,Wilkins,Female,36,England,White Collar,24.Sep.15,33197.49,1
100002241,Harry,Hill,Male,37,England,White Collar,24.Sep.15,83804.88,3
100002242,Richard,Burgess,Male,31,England,White Collar,24.Sep.15,38361.91,1
100002243,Felicity,Arnold,Female,44,England,White Collar,24.Sep.15,27520.61,0
100002244,Sue,Arnold,Female,38,England,White Collar,24.Sep.15,5053.64,1
100002245,Thomas,Randall,Male,24,England,White Collar,24.Sep.15,52872.53,3
200002246,Samantha,Marshall,Female,52,Scotland,Blue Collar,24.Sep.15,43787.71,0
200002247,David,McLean,Male,43,Scotland,Other,24.Sep.15,8115.05,0
200002248,Warren,Kerr,Male,19,Scotland,Other,24.Sep.15,30691.82,1
200002249,Ruth,Knox,Female,52,Scotland,Other,24.Sep.15,65019.95,2
200002250,Ian,Metcalfe,Male,48,Scotland,Other,24.Sep.15,32709.97,0
200002251,Molly,Ball,Female,61,Scotland,Other,24.Sep.15,18880.99,0
200002252,Lucas,Short,Male,48,Scotland,Blue Collar,24.Sep.15,23726.79,0
200002253,Diana,Terry,Female,50,Scotland,Other,24.Sep.15,14835.01,0
200002254,Stephen,Carr,Male,45,Scotland,Blue Collar,24.Sep.15,64665.58,2
200002255,Jason,Pullman,Male,39,Scotland,Blue Collar,24.Sep.15,27726.59,1
200002256,Brian,Paige,Male,58,Scotland,Other,24.Sep.15,47114.02,2
200002257,Molly,Clark,Female,51,Scotland,Other,24.Sep.15,16321.85,0
200002258,Megan,Morgan,Female,50,Scotland,Other,24.Sep.15,31918.02,0
200002259,Alexander,Marshall,Male,42,Scotland,Blue Collar,24.Sep.15,54856.02,2
200002260,Jennifer,Forsyth,Female,43,Scotland,Other,24.Sep.15,10037.76,0
200002261,Neil,Alsop,Male,50,Scotland,Other,24.Sep.15,33161.08,0
200002262,Emily,Thomson,Female,50,Scotland,Other,24.Sep.15,28116.71,0
200002263,Madeleine,Russell,Female,61,Scotland,Blue Collar,24.Sep.15,48394.84,2
200002264,Leonard,Mills,Male,45,Scotland,Other,24.Sep.15,10508.74,0
300002265,Gabrielle,Allan,Female,25,Wales,White Collar,24.Sep.15,40535.16,1
300002266,Stewart,Alsop,Male,33,Wales,Other,24.Sep.15,38089.79,1
300002267,Anna,Tucker,Female,25,Wales,Other,24.Sep.15,5073.87,1
300002268,Evan,Dickens,Male,18,Wales,White Collar,24.Sep.15,27333.57,1
300002269,Gordon,Bell,Male,26,Wales,White Collar,24.Sep.15,58399.2,3
300002270,Neil,Lawrence,Male,35,Wales,White Collar,24.Sep.15,11552.18,1
300002271,Christian,Miller,Male,37,Wales,Other,24.Sep.15,40862.92,1
300002272,Boris,Graham,Male,22,Wales,Blue Collar,24.Sep.15,14748.59,1
300002273,Nathan,Wright,Male,46,Wales,Blue Collar,24.Sep.15,36919.09,0
300002274,Jason,Avery,Male,25,Wales,Other,24.Sep.15,41197.66,1
300002275,Olivia,Newman,Female,36,Wales,White Collar,24.Sep.15,84942.22,3
400002276,Irene,Sutherland,Female,27,Northern Ireland,White Collar,24.Sep.15,50798.78,1
400002277,Vanessa,McLean,Female,38,Northern Ireland,Other,24.Sep.15,13914.8,1
400002278,Pippa,Ball,Female,33,Northern Ireland,Other,24.Sep.15,133.75,1
400002279,Victoria,Slater,Female,29,Northern Ireland,Other,24.Sep.15,74348.45,3
400002280,Connor,Fisher,Male,29,Northern Ireland,Blue Collar,24.Sep.15,11180.72,1
100002281,Leah,Marshall,Female,49,England,White Collar,25.Sep.15,34393.8,0
100002282,Nathan,Clarkson,Male,32,England,White Collar,25.Sep.15,59321.49,3
100002283,Andrea,Burgess,Female,38,England,White Collar,25.Sep.15,96144.95,3
100002284,Michael,Lewis,Male,29,England,Blue Collar,25.Sep.15,34290.4,1
100002285,Sonia,Ball,Female,31,England,Other,25.Sep.15,4941.26,1
100002286,Wanda,Mackenzie,Female,28,England,White Collar,25.Sep.15,107083.15,3
100002287,Sophie,Welch,Female,36,England,Blue Collar,25.Sep.15,49350.39,1
100002288,Isaac,Dickens,Male,51,England,Blue Collar,25.Sep.15,56729.36,2
200002289,Stewart,Cornish,Male,42,Scotland,Blue Collar,25.Sep.15,82055.21,2
200002290,Nicholas,Metcalfe,Male,45,Scotland,White Collar,25.Sep.15,48333.09,2
200002291,Justin,Wallace,Male,36,Scotland,Blue Collar,25.Sep.15,15706.01,1
200002292,Gordon,Wright,Male,53,Scotland,Other,25.Sep.15,67521.26,2
200002293,Jacob,Mackay,Male,49,Scotland,Blue Collar,25.Sep.15,875.27,0
200002294,William,Morrison,Male,41,Scotland,Blue Collar,25.Sep.15,93395.64,3
200002295,Gavin,Hardacre,Male,52,Scotland,Other,25.Sep.15,27024.47,0
200002296,John,Forsyth,Male,45,Scotland,Blue Collar,25.Sep.15,10899.65,0
300002297,Jasmine,Rees,Female,30,Wales,White Collar,25.Sep.15,117809.44,3
300002298,Phil,Arnold,Male,37,Wales,Blue Collar,25.Sep.15,80824.89,3
400002299,Ella,McLean,Female,37,Northern Ireland,Blue Collar,25.Sep.15,59970.28,3
100002300,Phil,Jones,Male,34,England,White Collar,26.Sep.15,81376.19,3
100002301,Irene,Dyer,Female,36,England,White Collar,26.Sep.15,64555.12,3
100002302,Neil,Wright,Male,28,England,Other,26.Sep.15,11825.37,1
100002303,Lauren,Marshall,Female,45,England,Blue Collar,26.Sep.15,22420.34,0
100002304,Maria,Newman,Female,51,England,White Collar,26.Sep.15,80925.56,2
100002305,Joan,Fisher,Female,34,England,Other,26.Sep.15,22433.36,1
100002306,Luke,Lyman,Male,31,England,White Collar,26.Sep.15,116522.47,3
100002307,Nicola,Gray,Female,43,England,White Collar,26.Sep.15,106071.02,2
200002308,Adam,Dowd,Male,49,Scotland,Blue Collar,26.Sep.15,75620.5,2
200002309,Caroline,Carr,Female,45,Scotland,Other,26.Sep.15,71299.84,2
200002310,Isaac,Paige,Male,48,Scotland,White Collar,26.Sep.15,54081.03,2
200002311,Kevin,Howard,Male,64,Scotland,Blue Collar,26.Sep.15,10325.52,0
200002312,Jason,Quinn,Male,53,Scotland,Blue Collar,26.Sep.15,65464.91,2
200002313,Christopher,Ferguson,Male,45,Scotland,Other,26.Sep.15,77140.53,2
300002314,Hannah,Hill,Female,20,Wales,White Collar,26.Sep.15,32823.6,1
300002315,Rachel,Morgan,Female,35,Wales,Blue Collar,26.Sep.15,80558.45,3
300002316,Jan,Randall,Female,34,Wales,White Collar,26.Sep.15,14009.77,1
400002317,Amanda,Newman,Female,19,Northern Ireland,Blue Collar,26.Sep.15,63979.4,3
400002318,Natalie,Vaughan,Female,31,Northern Ireland,Other,26.Sep.15,27667.95,1
400002319,Karen,Butler,Female,40,Northern Ireland,White Collar,26.Sep.15,6540.58,1
100002320,Blake,Brown,Male,27,England,White Collar,27.Sep.15,54644.32,3
100002321,Mary,Graham,Female,46,England,White Collar,27.Sep.15,26572.57,0
100002322,Audrey,Piper,Female,43,England,White Collar,27.Sep.15,7835.46,0
100002323,Charles,Glover,Male,40,England,Blue Collar,27.Sep.15,71368.77,2
100002324,Anthony,Rutherford,Male,37,England,Other,27.Sep.15,6031.79,1
100002325,Lily,Sutherland,Female,45,England,Other,27.Sep.15,68291.36,2
100002326,Caroline,Bond,Female,45,England,White Collar,27.Sep.15,59349.16,2
100002327,Adrian,Ross,Male,31,England,White Collar,27.Sep.15,12395.4,1
100002328,Jennifer,Rampling,Female,37,England,Blue Collar,27.Sep.15,25978.37,1
200002329,Claire,Nolan,Female,53,Scotland,Other,27.Sep.15,41704.56,0
200002330,Andrew,Lewis,Male,58,Scotland,Other,27.Sep.15,58713.96,2
200002331,Harry,James,Male,52,Scotland,Blue Collar,27.Sep.15,64059.71,2
200002332,Warren,Quinn,Male,54,Scotland,Blue Collar,27.Sep.15,34782.54,0
200002333,Carl,Ellison,Male,50,Scotland,Blue Collar,27.Sep.15,3246.67,0
300002334,Joe,Nolan,Male,33,Wales,Blue Collar,27.Sep.15,108674.69,3
300002335,Benjamin,Howard,Male,36,Wales,White Collar,27.Sep.15,144209.77,3
300002336,Heather,Buckland,Female,27,Wales,White Collar,27.Sep.15,33122.15,1
400002337,Victoria,Powell,Female,40,Northern Ireland,White Collar,27.Sep.15,40064.67,1
100002338,Michael,Langdon,Male,40,England,Blue Collar,28.Sep.15,29733.42,1
100002339,Deirdre,May,Female,31,England,Other,28.Sep.15,107268.59,3
100002340,William,Graham,Male,37,England,White Collar,28.Sep.15,34070.86,1
100002341,Dominic,Black,Male,41,England,Other,28.Sep.15,10486.23,0
100002342,Hannah,Russell,Female,30,England,Blue Collar,28.Sep.15,13717.09,1
100002343,Theresa,Ferguson,Female,31,England,White Collar,28.Sep.15,12498.12,1
100002344,Stephanie,Gray,Female,22,England,White Collar,28.Sep.15,84123.93,3
100002345,John,Terry,Male,45,England,White Collar,28.Sep.15,73668.49,2
100002346,Kylie,Davidson,Female,29,England,White Collar,28.Sep.15,103942.23,3
100002347,Leonard,Lee,Male,50,England,White Collar,28.Sep.15,26318.03,0
100002348,Benjamin,Payne,Male,41,England,White Collar,28.Sep.15,71079.13,2
200002349,Christian,Mackenzie,Male,59,Scotland,Blue Collar,28.Sep.15,68406.24,2
200002350,Gavin,Jones,Male,47,Scotland,Blue Collar,28.Sep.15,14273.21,0
200002351,Amelia,Short,Female,55,Scotland,Other,28.Sep.15,12232.83,0
200002352,Owen,Marshall,Male,37,Scotland,Blue Collar,28.Sep.15,91884.77,3
200002353,Leonard,Lyman,Male,64,Scotland,Blue Collar,28.Sep.15,139415.88,2
200002354,Blake,Nolan,Male,45,Scotland,Blue Collar,28.Sep.15,91759.2,2
200002355,Molly,Buckland,Female,38,Scotland,Other,28.Sep.15,69556.06,3
200002356,Chloe,Sanderson,Female,59,Scotland,Other,28.Sep.15,6674.7,0
200002357,Katherine,Lambert,Female,58,Scotland,Other,28.Sep.15,53914.11,2
200002358,Simon,Churchill,Male,61,Scotland,Blue Collar,28.Sep.15,19128.02,0
300002359,Theresa,Bailey,Female,32,Wales,Other,28.Sep.15,19954.05,1
400002360,Molly,Mackenzie,Female,35,Northern Ireland,Other,28.Sep.15,77091.37,3
400002361,Peter,Bailey,Male,41,Northern Ireland,White Collar,28.Sep.15,85187.91,2
100002362,Melanie,Hodges,Female,33,England,White Collar,29.Sep.15,4575.0,1
100002363,Heather,Sutherland,Female,30,England,White Collar,29.Sep.15,78128.45,3
100002364,Amy,McDonald,Female,35,England,White Collar,29.Sep.15,16080.85,1
100002365,Sam,Hunter,Male,49,England,Other,29.Sep.15,4735.8,0
100002366,Stephen,Oliver,Male,31,England,White Collar,29.Sep.15,36528.38,1
100002367,Ryan,Mackenzie,Male,34,England,Blue Collar,29.Sep.15,135158.19,3
100002368,Gavin,Morgan,Male,37,England,White Collar,29.Sep.15,91665.23,3
100002369,Warren,Glover,Male,26,England,White Collar,29.Sep.15,61577.15,3
100002370,Madeleine,Avery,Female,32,England,White Collar,29.Sep.15,19995.78,1
100002371,Jonathan,Kelly,Male,33,England,White Collar,29.Sep.15,23676.73,1
100002372,Faith,Berry,Female,26,England,White Collar,29.Sep.15,13836.11,1
100002373,Piers,Greene,Male,34,England,Blue Collar,29.Sep.15,30792.03,1
200002374,Connor,King,Male,38,Scotland,Blue Collar,29.Sep.15,43582.09,1
200002375,Stewart,Mackenzie,Male,45,Scotland,Other,29.Sep.15,64592.88,2
200002376,Paul,Murray,Male,43,Scotland,Blue Collar,29.Sep.15,57784.39,2
200002377,Simon,Gray,Male,46,Scotland,White Collar,29.Sep.15,12483.24,0
200002378,Charles,Avery,Male,58,Scotland,Other,29.Sep.15,7185.59,0
200002379,Isaac,Lambert,Male,43,Scotland,Blue Collar,29.Sep.15,21251.76,0
300002380,Claire,James,Female,39,Wales,White Collar,29.Sep.15,100130.71,3
400002381,Hannah,Short,Female,43,Northern Ireland,Other,29.Sep.15,21607.48,0
400002382,Audrey,Knox,Female,24,Northern Ireland,Other,29.Sep.15,899.97,1
400002383,Amy,Fisher,Female,24,Northern Ireland,White Collar,29.Sep.15,17347.52,1
100002384,Jessica,Jackson,Female,33,England,White Collar,30.Sep.15,30454.03,1
100002385,Jake,Bell,Male,28,England,White Collar,30.Sep.15,73793.66,3
100002386,Andrea,Hudson,Female,46,England,White Collar,30.Sep.15,112571.21,2
100002387,Richard,Hudson,Male,29,England,White Collar,30.Sep.15,58720.19,3
100002388,Theresa,Lewis,Female,38,England,Blue Collar,30.Sep.15,3761.07,1
100002389,Felicity,Oliver,Female,45,England,Other,30.Sep.15,12247.62,0
100002390,Penelope,Dowd,Female,45,England,White Collar,30.Sep.15,123159.76,2
100002391,Gordon,Russell,Male,29,England,White Collar,30.Sep.15,9979.14,1
100002392,Colin,Newman,Male,30,England,Other,30.Sep.15,20821.23,1
200002393,Warren,Bond,Male,40,Scotland,Blue Collar,30.Sep.15,64487.05,2
200002394,Anna,Oliver,Female,44,Scotland,Other,30.Sep.15,24636.06,0
200002395,Alexander,Hudson,Male,45,Scotland,Other,30.Sep.15,81068.1,2
200002396,Ian,Black,Male,57,Scotland,Blue Collar,30.Sep.15,49358.43,2
200002397,Paul,Nash,Male,50,Scotland,Blue Collar,30.Sep.15,34740.16,0
200002398,Isaac,Paige,Male,55,Scotland,Blue Collar,30.Sep.15,28781.46,0
200002399,Wendy,Ferguson,Female,57,Scotland,Other,30.Sep.15,4025.97,0
300002400,Alexandra,Butler,Female,36,Wales,Blue Collar,30.Sep.15,15245.28,1
400002401,Wanda,Peters,Female,21,Northern Ireland,Other,30.Sep.15,50686.07,1
100002402,Jack,Lambert,Male,47,England,White Collar,01.Oct.15,8964.65,0
100002403,Gavin,Lyman,Male,33,England,White Collar,01.Oct.15,13036.35,1
100002404,Sean,Duncan,Male,43,England,White Collar,01.Oct.15,31840.24,0
100002405,Katherine,Hudson,Female,34,England,White Collar,01.Oct.15,48696.83,1
100002406,Grace,Ince,Female,32,England,White Collar,01.Oct.15,31675.17,1
100002407,Gordon,Ball,Male,34,England,Blue Collar,01.Oct.15,21360.89,1
100002408,Oliver,Short,Male,29,England,White Collar,01.Oct.15,5564.99,1
200002409,Alan,Peters,Male,53,Scotland,Blue Collar,01.Oct.15,43276.26,0
200002410,Anthony,Robertson,Male,52,Scotland,Blue Collar,01.Oct.15,47271.67,2
200002411,Angela,Paterson,Female,56,Scotland,Other,01.Oct.15,10029.71,0
200002412,David,Parsons,Male,54,Scotland,Blue Collar,01.Oct.15,34987.42,0
200002413,Lillian,Payne,Female,51,Scotland,Other,01.Oct.15,5467.19,0
100002414,Luke,Grant,Male,37,England,White Collar,02.Oct.15,28809.98,1
100002415,Sue,King,Female,41,England,Other,02.Oct.15,19938.81,0
100002416,Sophie,Nash,Female,32,England,White Collar,02.Oct.15,50111.16,1
100002417,Anna,Campbell,Female,34,England,White Collar,02.Oct.15,24006.93,1
100002418,Oliver,Hunter,Male,38,England,Other,02.Oct.15,59261.81,3
100002419,Diane,Ellison,Female,33,England,White Collar,02.Oct.15,46035.81,1
100002420,Molly,Grant,Female,42,England,White Collar,02.Oct.15,14989.3,0
100002421,Richard,Avery,Male,28,England,White Collar,02.Oct.15,14448.61,1
100002422,Benjamin,Newman,Male,28,England,White Collar,02.Oct.15,23076.43,1
100002423,Brandon,Vaughan,Male,33,England,White Collar,02.Oct.15,48286.35,1
100002424,Wendy,Clarkson,Female,41,England,Blue Collar,02.Oct.15,964.1,0
100002425,Colin,Lyman,Male,31,England,Blue Collar,02.Oct.15,79314.11,3
200002426,Gavin,McLean,Male,48,Scotland,Blue Collar,02.Oct.15,54817.88,2
200002427,Stephanie,Randall,Female,40,Scotland,Other,02.Oct.15,36530.74,1
300002428,Keith,Underwood,Male,36,Wales,White Collar,02.Oct.15,23291.89,1
100002429,Diana,Alsop,Female,43,England,White Collar,03.Oct.15,42972.72,0
100002430,Tim,Hunter,Male,36,England,White Collar,03.Oct.15,22675.26,1
100002431,Julian,Lambert,Male,40,England,White Collar,03.Oct.15,12622.63,1
100002432,Wanda,Bell,Female,43,England,White Collar,03.Oct.15,23251.07,0
100002433,Fiona,Lambert,Female,45,England,White Collar,03.Oct.15,53536.19,2
100002434,Alexander,Nash,Male,32,England,White Collar,03.Oct.15,16127.3,1
100002435,Boris,Arnold,Male,36,England,White Collar,03.Oct.15,43882.44,1
100002436,Sean,Mitchell,Male,40,England,White Collar,03.Oct.15,7741.38,1
100002437,Phil,Jackson,Male,33,England,White Collar,03.Oct.15,39625.0,1
100002438,Grace,Hardacre,Female,30,England,White Collar,03.Oct.15,138086.22,3
100002439,Eric,Smith,Male,42,England,White Collar,03.Oct.15,32973.73,0
100002440,Bella,Bower,Female,28,England,White Collar,03.Oct.15,76304.75,3
200002441,Justin,Knox,Male,26,Scotland,Blue Collar,03.Oct.15,69903.96,3
200002442,Blake,Forsyth,Male,52,Scotland,Blue Collar,03.Oct.15,40011.42,0
200002443,John,Mathis,Male,58,Scotland,Blue Collar,03.Oct.15,31082.12,0
200002444,Christian,Graham,Male,47,Scotland,Other,03.Oct.15,87669.32,2
200002445,Carolyn,Cornish,Female,48,Scotland,Other,03.Oct.15,12405.42,0
200002446,Christian,Davidson,Male,50,Scotland,Blue Collar,03.Oct.15,21885.91,0
200002447,Justin,Sanderson,Male,58,Scotland,Blue Collar,03.Oct.15,13230.47,0
300002448,Stephen,Piper,Male,41,Wales,Blue Collar,03.Oct.15,32837.02,0
100002449,John,MacDonald,Male,27,England,Blue Collar,04.Oct.15,7385.38,1
100002450,Amy,Hill,Female,42,England,Other,04.Oct.15,10562.39,0
100002451,Warren,Metcalfe,Male,41,England,White Collar,04.Oct.15,54256.9,2
100002452,Rebecca,Gill,Female,25,England,Blue Collar,04.Oct.15,5490.74,1
100002453,Wendy,Skinner,Female,34,England,White Collar,04.Oct.15,10594.11,1
100002454,Connor,Short,Male,47,England,White Collar,04.Oct.15,53788.44,2
100002455,Ruth,Chapman,Female,28,England,White Collar,04.Oct.15,19866.92,1
100002456,Cameron,Cameron,Male,44,England,Other,04.Oct.15,54062.08,2
100002457,Joseph,Rees,Male,39,England,Blue Collar,04.Oct.15,9947.41,1
100002458,Wanda,Wallace,Female,38,England,White Collar,04.Oct.15,67842.28,3
100002459,Peter,James,Male,37,England,White Collar,04.Oct.15,19014.05,1
100002460,John,Clarkson,Male,22,England,White Collar,04.Oct.15,781.84,1
100002461,Robert,Walker,Male,34,England,White Collar,04.Oct.15,99934.82,3
200002462,Melanie,Miller,Female,49,Scotland,White Collar,04.Oct.15,64721.73,2
200002463,Nicola,Dyer,Female,53,Scotland,Other,04.Oct.15,7887.99,0
100002464,Emily,Mackenzie,Female,36,England,White Collar,05.Oct.15,51614.58,1
100002465,Amy,Jones,Female,34,England,White Collar,05.Oct.15,9286.99,1
100002466,Virginia,Skinner,Female,27,England,Blue Collar,05.Oct.15,3471.22,1
100002467,Mary,Brown,Female,35,England,Blue Collar,05.Oct.15,39047.45,1
100002468,Robert,Mills,Male,42,England,White Collar,05.Oct.15,368.53,0
100002469,Frank,Powell,Male,22,England,White Collar,05.Oct.15,66480.85,3
200002470,Adam,Bell,Male,61,Scotland,Other,05.Oct.15,35341.04,0
300002471,Kimberly,MacDonald,Female,44,Wales,Other,05.Oct.15,1884.22,0
400002472,Jane,Wilson,Female,46,Northern Ireland,Other,05.Oct.15,44875.11,0
100002473,Jake,Churchill,Male,31,England,Blue Collar,06.Oct.15,56801.98,3
100002474,Chloe,Powell,Female,22,England,Blue Collar,06.Oct.15,2301.9,1
100002475,Diane,Newman,Female,25,England,White Collar,06.Oct.15,29770.55,1
100002476,Nathan,Graham,Male,47,England,White Collar,06.Oct.15,63746.78,2
100002477,Trevor,Wilson,Male,26,England,White Collar,06.Oct.15,81489.43,3
100002478,Diane,May,Female,38,England,Other,06.Oct.15,37142.39,1
100002479,Andrew,Oliver,Male,37,England,White Collar,06.Oct.15,27526.79,1
100002480,Deirdre,Mackay,Female,27,England,Blue Collar,06.Oct.15,115220.03,3
100002481,Julia,Stewart,Female,25,England,Blue Collar,06.Oct.15,31113.33,1
100002482,Yvonne,Poole,Female,20,England,White Collar,06.Oct.15,74880.21,3
200002483,Heather,Brown,Female,45,Scotland,Other,06.Oct.15,24993.27,0
200002484,Warren,Rutherford,Male,50,Scotland,Blue Collar,06.Oct.15,1566.53,0
200002485,Heather,King,Female,53,Scotland,Other,06.Oct.15,12769.93,0
200002486,Rebecca,Hunter,Female,52,Scotland,Other,06.Oct.15,6222.21,0
200002487,Trevor,Dyer,Male,58,Scotland,Blue Collar,06.Oct.15,51723.62,2
300002488,Simon,Hardacre,Male,42,Wales,White Collar,06.Oct.15,5436.0,0
300002489,Andrew,Tucker,Male,37,Wales,White Collar,06.Oct.15,13005.94,1
300002490,Max,Parr,Male,31,Wales,Blue Collar,06.Oct.15,40081.67,1
300002491,Emma,Campbell,Female,24,Wales,Blue Collar,06.Oct.15,16527.0,1
300002492,Maria,Wright,Female,36,Wales,White Collar,06.Oct.15,1576.57,1
100002493,Carol,Hart,Female,43,England,Blue Collar,07.Oct.15,20996.83,0
100002494,Samantha,Nolan,Female,38,England,White Collar,07.Oct.15,33589.65,1
100002495,Oliver,Rees,Male,30,England,White Collar,07.Oct.15,54432.83,3
100002496,Jacob,Edmunds,Male,37,England,White Collar,07.Oct.15,24607.65,1
100002497,Yvonne,Parsons,Female,36,England,White Collar,07.Oct.15,111371.69,3
100002498,Carl,Langdon,Male,30,England,White Collar,07.Oct.15,40488.29,1
200002499,Alexander,May,Male,32,Scotland,Blue Collar,07.Oct.15,701.13,1
200002500,Joshua,Nash,Male,56,Scotland,Blue Collar,07.Oct.15,21196.37,0
200002501,Warren,Ferguson,Male,59,Scotland,Blue Collar,07.Oct.15,690.99,0
300002502,Jane,MacLeod,Female,26,Wales,White Collar,07.Oct.15,37590.69,1
100002503,Alexander,Welch,Male,28,England,Blue Collar,08.Oct.15,102952.98,3
100002504,Amelia,Powell,Female,35,England,Other,08.Oct.15,42162.2,1
100002505,John,Springer,Male,46,England,Blue Collar,08.Oct.15,22318.08,0
100002506,Austin,Hemmings,Male,41,England,White Collar,08.Oct.15,28479.51,0
100002507,Natalie,Howard,Female,42,England,White Collar,08.Oct.15,55193.59,2
100002508,Gavin,Sutherland,Male,42,England,White Collar,08.Oct.15,33299.64,0
100002509,Nicholas,Butler,Male,30,England,Blue Collar,08.Oct.15,2603.66,1
100002510,Sam,Parr,Male,37,England,Blue Collar,08.Oct.15,28386.21,1
100002511,Dylan,Hughes,Male,37,England,Other,08.Oct.15,8819.9,1
100002512,Vanessa,Alsop,Female,41,England,White Collar,08.Oct.15,36174.14,0
100002513,Lillian,Hunter,Female,31,England,White Collar,08.Oct.15,10512.25,1
200002514,Warren,Rutherford,Male,62,Scotland,Blue Collar,08.Oct.15,83595.79,2
200002515,Christian,Miller,Male,46,Scotland,Other,08.Oct.15,76601.08,2
200002516,Dominic,Sanderson,Male,54,Scotland,Blue Collar,08.Oct.15,96359.91,2
200002517,Michelle,Clark,Female,60,Scotland,Other,08.Oct.15,47942.04,2
200002518,Jack,Rees,Male,44,Scotland,Blue Collar,08.Oct.15,6697.68,0
200002519,Colin,Randall,Male,52,Scotland,Blue Collar,08.Oct.15,675.08,0
300002520,Amanda,Bell,Female,44,Wales,White Collar,08.Oct.15,94722.42,2
400002521,Penelope,Parsons,Female,20,Northern Ireland,Other,08.Oct.15,9707.95,1
400002522,Abigail,Reid,Female,40,Northern Ireland,Blue Collar,08.Oct.15,58691.17,2
100002523,Jake,May,Male,40,England,Blue Collar,09.Oct.15,41371.52,1
100002524,Megan,Mathis,Female,31,England,White Collar,09.Oct.15,20953.3,1
100002525,Nicholas,Hunter,Male,33,England,Blue Collar,09.Oct.15,12798.63,1
100002526,Diana,McGrath,Female,34,England,White Collar,09.Oct.15,30002.9,1
100002527,Owen,Scott,Male,27,England,White Collar,09.Oct.15,8121.14,1
100002528,Steven,Cameron,Male,34,England,White Collar,09.Oct.15,3014.85,1
100002529,Sally,Wilkins,Female,36,England,White Collar,09.Oct.15,24177.3,1
100002530,Megan,Abraham,Female,39,England,White Collar,09.Oct.15,33703.11,1
100002531,Bella,Dowd,Female,38,England,White Collar,09.Oct.15,35992.01,1
100002532,Colin,Campbell,Male,30,England,White Collar,09.Oct.15,20362.27,1
